"T1_1H_R1";"T1_2H_R1";"T1_3H_R1";"T1_4H_R1";"T1_5H_R1";"T1_6H_R1";"T2_1H_R1";"T2_2H_R1";"T2_3H_R1";"T2_4H_R1";"T2_5H_R1";"T2_6H_R1";"T3_1H_R1";"T3_2H_R1";"T3_3H_R1";"T3_4H_R1";"T3_5H_R1";"T3_6H_R1";"T1_1H_R2";"T1_2H_R2";"T1_3H_R2";"T1_4H_R2";"T1_5H_R2";"T1_6H_R2";"T2_1H_R2";"T2_2H_R2";"T2_3H_R2";"T2_4H_R2";"T2_5H_R2";"T2_6H_R2";"T3_1H_R2";"T3_2H_R2";"T3_3H_R2";"T3_4H_R2";"T3_5H_R2";"T3_6H_R2";"ExpT1";"ExpT2";"ExpT3"
"G1858";-0.3595173;0.1981687;-0.02107482;-0.2854807;-0.03211961;0.9693698;-0.09982254;-0.24241;-0.3653463;-1.2966;-2.39853;-2.33284;-0.1695393;-0.02974578;-0.9397536;-2.289978;-2.037658;-0.9387597;0.393013;-0.2991662;-0.3558839;0.7739663;-0.4018346;1.217642;-0.04331194;-0.4450289;-0.5263286;-2.575314;-2.717233;-2.17218;0.4670212;-1.003452;-1.246443;-2.092108;-2.905942;-2.544043;"Sur";"Sous";"Sous"
"G1862";0.1922747;-0.7185877;-2.266066;-2.265952;-1.169026;-1.024079;-0.1282358;-0.6302076;-2.088536;-2.700884;-2.708315;-3.08569;-0.154044;-1.973983;-3.896165;-3.902855;-4.405698;-3.497708;-0.272426;-1.395234;-2.108378;-1.831141;-1.140277;-0.270584;-0.3673451;-1.182861;-1.341729;-2.735667;-3.683889;-2.551876;-0.3248068;-3.492194;-3.689018;-4.426575;-4.733198;-3.799515;"Non";"Sous";"Sous"
"G1875";-0.07832604;0.2285496;-0.1891914;-0.0432869;0.27904;0.1976327;0.3264136;-0.4563808;-3.147519;-1.796775;-1.559713;-2.505773;0.5335122;-0.7862675;-1.4663;-2.515254;-1.867251;-1.936029;0.02206691;0.5960404;0.1568286;0.5877932;0.06227144;1.117967;0.2633111;-0.9818204;-1.220774;-1.225207;-1.493019;-2.125045;0.4931866;-0.8533108;-1.325059;-1.585279;-2.310547;-2.37172;"Non";"Sous";"Sous"
"G1876";-1.449838;-0.007868833;1.200188;0.3438908;1.720969;0.7500765;-1.93909;0.4511193;-0.09044549;-0.3519783;0.2027149;1.347793;-1.085649;1.487266;3.731788;2.605168;2.257957;2.857089;0.2040578;0.2841244;0.6593789;0.9530592;0.2564651;1.449188;-0.3650158;-0.3688931;-0.2560922;1.897809;1.638212;3.572067;-0.1816468;3.478507;3.34296;2.733078;3.290112;4.336066;"Sur";"Sur";"Sur"
"G1877";0.6536717;3.847455;4.293825;4.13007;3.577822;2.679463;-0.1751334;0.01809263;0.02378449;-0.4682286;-0.1452712;-0.1570685;1.356029;5.042051;4.824481;5.196248;4.829852;1.297505;0.5534383;4.979279;4.890078;5.532956;4.661202;3.905386;-0.0702193;0.8473615;0.2256681;0.6861875;-0.06624416;-0.2933689;2.157161;5.798611;5.094165;4.850933;3.840032;2.234119;"Sur";"Non";"Sur"
"G1878";-0.1189372;0.005086155;-1.509489;-1.632639;-0.2195505;-1.527505;-0.3062967;0.419563;-0.5362474;-0.609308;-0.1427576;-2.184818;-0.1633125;-0.3805842;-1.561275;-0.6771195;-0.5716762;-1.963326;0.3887574;-1.024458;-1.105431;-2.200628;-1.931191;-1.324755;-0.1104439;-0.7646941;-0.4787267;-1.86671;-1.817802;-1.767499;0.2427992;-1.344408;-1.426488;-1.3699;-2.269189;-2.689336;"Sous";"Sous";"Sous"
"G1886";-0.5615692;-1.816065;-1.458941;-1.649976;-0.198285;-0.5948547;-1.200465;-1.876291;-2.461774;-2.205291;-1.581315;-3.463904;-1.687639;-3.840697;-3.278826;-3.095339;-2.44043;-3.863264;-0.4102534;-1.796375;-2.329968;-1.106816;-0.8421015;-0.7222024;-1.737186;-3.119307;-2.572089;-2.137652;-2.630621;-4.016485;-1.859672;-4.062988;-4.32106;-2.832856;-2.893305;-3.585731;"Non";"Sous";"Sous"
"G1887";-0.1065611;0.0255912;-0.1409168;0.4647512;-0.2971051;-0.543811;0.4381696;1.430622;2.375139;2.602885;2.348685;2.878877;0.5688821;1.569946;2.090955;2.602809;2.64768;2.645005;0.005996955;-0.1305338;0.5337672;-0.4017284;-0.6177379;-0.9221193;0.5094892;1.678969;2.088706;2.453501;2.612633;2.782683;0.3548472;1.714747;2.195914;2.559902;2.603224;2.655969;"Non";"Sur";"Sur"
"G1891";-0.1069724;-1.467902;-0.1601272;-0.4741146;-1.6403;1.28254;-0.8936357;-3.234364;-3.800767;-3.510754;-3.134656;-2.376362;-0.7488787;-2.855855;-2.041679;-3.04072;-3.408793;-2.065111;-0.2081323;0.02707486;-0.3254326;1.245968;0.0006379202;0.76136;-1.291597;-2.844737;-2.034183;-0.9529858;-1.034006;-1.862123;-0.5874876;-1.664625;-1.627612;-1.97448;-1.730323;-2.096375;"Sur";"Sous";"Sous"
"G1896";-0.01935887;0.1198201;-0.6434464;-0.1504159;0.4381673;0.155364;0.04798775;-0.9230593;-3.436134;-2.453563;-2.922107;-3.718001;-0.177985;-1.917718;-2.142762;-4.93004;-3.266594;-1.684003;-0.4345437;-0.7118208;-0.6402431;-0.5664072;0.2687562;0.9416185;-0.5368196;-2.129499;-2.201711;-4.972324;-5.529473;-3.729902;-0.7225158;-3.284666;-4.583613;-4.3619;-6.660828;-6.773925;"Non";"Sous";"Sous"
"G1900";0.3643734;1.007483;1.969803;1.680655;1.294996;1.350284;-0.1930579;-0.9904667;-2.270663;-3.763022;-4.781131;-3.970202;0.6890539;0.4847292;-0.9045502;-3.961791;-3.76009;-1.958127;0.4151247;0.5833987;0.955586;0.663655;-0.04009533;0.1346925;-0.7692119;-2.280703;-2.548883;-5.796869;-6.168454;-5.629689;0.4299344;-0.2953862;-1.580004;-4.609287;-6.238031;-5.931981;"Non";"Sous";"Sous"
"G1908";2.690771;5.691878;5.558068;5.061382;4.388537;2.617009;-0.1869726;-0.1041402;-0.1459318;0.08313372;0.08182797;-0.1155126;3.376984;5.574052;4.456834;4.750264;4.105567;0.2339604;2.33278;5.753853;5.689387;5.218393;3.731369;2.178513;-0.06870785;-0.309939;-0.03800631;-0.1682799;-0.03599591;-0.1308599;3.907267;5.18317;4.944528;3.635876;2.555426;0.4770557;"Sur";"Non";"Non"
"G1909";0.6244516;0.7970057;0.466967;0.4372448;0.3759965;-0.3482172;0.1260766;0.1697374;-0.2438942;-1.204598;-1.169577;-2.249063;0.5282909;0.3195611;-0.5435602;-0.297512;-0.6094403;-2.325014;0.3983468;0.3376274;0.2502706;0.1827384;-0.3181161;-0.8133876;-0.2229409;-0.5304399;-0.5405137;-1.48201;-1.960637;-2.272899;0.4769528;-0.4205051;-0.6663887;-0.996933;-1.903473;-3.059593;"Non";"Sous";"Sous"
"G1936";-0.03877348;0.08845142;0.08121853;-0.3972585;-0.06910073;0.4272483;-0.250099;-1.074135;-2.722572;-2.34124;-2.089131;-2.617903;-0.3781179;-1.647607;-1.677945;-3.129901;-2.471683;-1.976111;0.3052612;0.2266952;-0.1358562;0.4227534;0.6748568;0.7219145;-0.6046488;-1.552987;-1.809498;-2.541214;-2.48853;-2.311649;-1.004952;-0.9802267;-2.660329;-2.1951;-2.560558;-2.246325;"Non";"Sous";"Sous"
"G1940";0.5472958;-0.1381584;-2.058349;-0.6624189;0.6099145;0.4130557;0.1316085;-0.3429281;-1.307003;-1.322957;-1.718204;-2.530937;0.2308839;-1.230331;-1.673356;-2.696366;-2.084273;-1.917199;-0.2945073;-0.8676827;-2.028485;-0.3287343;0.9363206;1.173166;-0.4247026;-1.268986;-1.707155;-1.821905;-2.76808;-2.790403;-0.1246356;-1.932865;-3.374554;-2.377676;-2.790589;-2.875514;"Non";"Sous";"Sous"
"G1943";1.260305;1.730748;0.9073987;1.290957;1.525273;0.1089703;-0.3467086;-0.2711841;-0.5893039;-1.247022;-1.677851;-2.188013;1.122124;1.022343;0.2040112;-0.01475007;-0.6254585;-1.940059;1.020707;1.716159;1.52206;1.09993;0.998468;0.9889928;-0.2787937;-0.9582119;-0.657966;-2.052035;-2.697231;-2.587946;1.634425;0.2604444;0.2427593;-0.9854436;-2.431129;-2.657134;"Non";"Sous";"Sous"
"G1946";0.6307948;0.7404881;-0.9591819;-1.454187;-1.239192;-1.165146;0.1239515;-0.3675456;-1.331388;-1.942254;-2.061369;-3.830838;0.618749;-0.6521283;-1.483447;-2.650195;-3.368375;-3.193305;0.06828484;-0.8902009;-0.8072935;-1.690883;-1.507433;-1.023689;-1.005113;-1.793662;-1.854595;-4.070432;-4.453614;-3.892072;-0.3889787;-2.578839;-2.417078;-3.908443;-4.517799;-4.968765;"Sous";"Sous";"Sous"
"G1947";0.7218257;0.7799335;-0.7974937;-1.24848;-1.001512;-0.8291448;-0.5023372;-0.4792283;-1.129689;-1.811261;-1.9428;-2.397917;0.510703;-0.6136426;-1.511534;-2.499162;-2.890948;-2.275084;0.7075912;-1.367622;-1.005372;-1.449621;-1.529869;-0.4426108;-1.453856;-2.201781;-1.88692;-3.475545;-3.17737;-2.698052;-0.722258;-2.650372;-2.268998;-3.360215;-3.269305;-2.85025;"Non";"Sous";"Sous"
"G1948";-0.02836154;0.5538804;0.3372056;0.2166737;0.313034;-0.616036;-0.5043019;-1.307802;-2.827456;-2.040273;-1.796395;-2.442497;-0.9498942;-2.295092;-2.345072;-2.178558;-1.824627;-1.866021;0.1906648;-0.3909253;0.3991811;-0.6026219;-0.3284137;-0.8155092;-0.4986501;-2.895818;-2.18554;-2.938732;-3.427946;-3.111631;-0.4212348;-3.004178;-3.228413;-2.255439;-3.321712;-2.354305;"Non";"Sous";"Sous"
"G1955";0.4093367;0.6726576;0.0110029;0.1639274;0.9063501;0.5836799;-0.2820492;-0.9941043;-3.636815;-3.3133;-3.125441;-3.891006;0.2867399;-1.098277;-1.756795;-3.467851;-3.443569;-2.089114;0.1543873;0.1851983;0.1289947;0.008380214;0.9282773;1.17057;-0.6096738;-2.644058;-2.075154;-4.179192;-3.747193;-3.272702;-0.04934846;-2.376358;-3.212664;-3.858357;-5.258241;-3.775654;"Non";"Sous";"Sous"
"G1959";1.390295;6.232007;5.431328;4.967883;4.693572;3.359054;-0.0324127;-0.08300393;0;-0.2779034;0;-0.106157;2.293344;6.355026;5.541388;5.58609;4.658554;0.4417543;1.446161;5.744837;6.600014;4.964787;3.617464;2.427498;-0.0324127;-0.08300393;0;-0.2779034;0;-0.106157;2.343477;5.649397;6.338253;4.221304;2.438631;0.8036847;"Sur";"Non";"Non"
"G1963";-0.001814351;0.2505701;-0.06457352;0.4412685;-0.002034592;-0.5320797;0.3414033;1.761903;2.452561;2.384737;2.2519;2.241364;0.7276696;1.965329;2.012994;2.495124;2.245324;1.676398;0.155811;0.07611457;0.3198409;-0.4517162;-0.5158366;-0.914557;0.6539599;1.845693;2.09759;1.945441;1.950329;2.086818;0.7028538;1.809468;2.21248;2.194975;2.125269;1.646947;"Non";"Sur";"Sur"
"G1977";-0.3131069;0.3037027;-0.5036938;0.02434946;1.252201;0.5956467;0.508827;4.051178;5.386318;5.731182;6.137847;6.715816;1.145826;4.161485;4.282272;4.85656;4.545848;6.49867;-0.5586738;0.4345223;-0.7397687;0.2500241;0.3958481;2.994761;1.443144;4.764412;5.125429;6.164844;6.190748;7.322867;0.990321;4.429693;4.73197;5.400576;5.694266;6.60153;"Sur";"Sur";"Sur"
"G1979";0.06902397;0.2688798;-0.2062578;0.5280519;0.0455433;-0.4562367;0.3370136;1.530788;2.336437;2.318862;2.20564;2.381082;0.4533579;1.64395;1.956845;2.482617;2.365919;1.978252;0.01987803;0.03455597;0.3725881;-0.3613481;-0.3356256;-0.611939;0.2111256;1.397261;1.959592;1.927309;2.163873;2.076069;0.524168;1.403442;2.093479;2.35233;2.245584;1.932275;"Non";"Sur";"Sur"
"G1980";0.01228341;-0.1156161;0.1428028;0.6352744;-0.5592393;-0.2192425;0.4947211;1.708985;2.962172;3.136418;2.396824;2.420787;0.3897365;2.138631;3.10721;2.705157;3.043728;2.227103;-0.0256548;-0.2998723;0.3935061;-0.1815536;-0.3492066;-0.9569056;0.8086915;2.398002;3.17162;2.838055;2.309853;2.479592;0.4746399;2.75252;3.096963;3.086781;2.420216;2.31108;"Non";"Sur";"Sur"
"G1983";-0.2990945;-0.4013685;-0.6019079;-0.1903662;0.03685364;-0.6896266;-0.5226666;-1.157968;-2.112282;-2.530334;-1.683734;-2.000685;-0.6595614;-1.683524;-2.110783;-2.230751;-1.605683;-1.714218;-0.1473803;-0.4611181;-0.2758979;-0.7322351;-0.2380321;-0.760416;-1.00151;-2.120439;-1.944178;-2.54457;-1.668763;-1.996834;-0.4057206;-2.15979;-2.455379;-2.392202;-1.956633;-2.278291;"Non";"Sous";"Sous"
"G1986";0.1942506;0.2506081;-0.1812459;-0.4421248;-0.4327275;-0.570561;-0.1848702;-0.009141522;0.1531263;-0.2798133;0.8679792;2.534333;0.05537167;0.05026998;-0.02758657;0.05993206;0.8300643;2.281232;-0.1137238;0.01349907;0.3952461;-0.4055851;-0.3944447;-0.8907072;-0.5497963;0.320589;-0.01252042;-0.6691704;1.125715;2.196338;-0.4620958;-0.1251489;-0.007761597;0.03414919;1.48872;2.053497;"Non";"Sur";"Sur"
"G1990";-0.4089278;-0.1315386;-0.2649904;0.1272986;0.319752;0.1389142;-0.05443499;-0.3393483;-1.171621;-2.095693;-1.895819;-2.590856;-0.2466684;-1.774836;-1.448872;-2.471136;-2.459268;-2.390466;-0.5761752;-0.02773967;-0.6895311;0.2949371;0.6340713;1.20149;0.1388185;-0.9727568;-0.8434948;-2.11922;-2.074716;-2.274157;0.4827412;-1.824741;-1.968492;-2.682604;-2.651662;-2.350798;"Non";"Sous";"Sous"
"G1994";-0.7016783;-2.203452;-1.359931;-1.774594;0.1552118;-0.7343975;-1.336748;-2.515118;-1.92722;-2.606035;-2.167449;-5.00619;-1.928836;-2.503041;-2.033003;-1.62857;-1.856866;-4.561333;-0.3645602;-1.362115;-0.9018843;-1.956269;-2.311948;-2.209328;-2.244646;-1.655033;-2.608785;-2.980729;-2.932541;-5.387622;-1.796663;-1.982953;-2.501694;-2.646871;-2.805629;-5.332645;"Sous";"Sous";"Sous"
"G1997";-0.2108443;-0.4160455;-0.4013874;0.1930677;0.5838101;0.1751431;-0.5450006;-1.19454;-2.964508;-2.33489;-2.069009;-2.113223;-0.3832242;-1.89181;-2.492523;-2.740188;-2.008178;-1.596534;-0.09738232;-0.3176821;-0.2507522;-0.02387858;-0.04591061;0.8286082;-0.2468808;-1.828907;-2.000752;-2.65745;-3.207166;-1.555779;0.07526832;-2.211411;-2.695082;-2.94306;-2.843057;-2.261004;"Non";"Sous";"Sous"
"G2002";0.2301577;-0.1692651;0.8181927;-0.8056646;-0.2730414;-0.5198163;0.846575;3.593764;5.44171;3.130943;3.468688;2.959743;1.408523;3.299388;3.939063;2.271986;3.085704;2.579317;-0.03022338;-0.5183196;0.3025464;-0.1126888;0.008033969;-0.9745872;0.6653442;4.547166;4.898;3.683166;3.397448;2.87433;0.7341816;3.623901;3.616974;2.772972;2.929119;2.490468;"Non";"Sur";"Sur"
"G2005";0.6255667;1.116147;0.5394123;0.01749615;0.05924996;-0.159723;0.9081174;1.602407;3.231719;2.945049;3.566605;3.931504;1.023561;2.052747;2.431981;2.626795;3.051763;3.742153;-0.07860121;1.073172;1.181059;0.2985426;-1.093178;-0.8835026;1.085732;2.004796;2.627894;3.023513;2.986587;3.729084;0.9820564;1.946229;2.303206;3.183829;3.809795;3.924043;"Non";"Sur";"Sur"
"G2006";0.1239555;0.07968929;0.006583931;0.1466413;0.0232892;-0.4320504;0.4705808;2.153616;2.933648;3.225483;2.68855;2.848278;0.8409888;2.387524;2.719645;3.290376;3.078895;2.445399;-0.2396944;-0.208714;0.2416905;-0.4474584;-0.2579683;-0.5836283;0.6732148;2.452722;2.72447;2.949078;2.942271;2.668467;0.7442869;2.390272;2.889402;3.123277;2.976542;2.555991;"Non";"Sur";"Sur"
"G2010";-0.08443307;-0.1552234;0.241957;0.1140531;0.1041477;-0.4527754;0.338406;1.294285;2.706732;2.753297;2.711665;2.872729;0.6806475;1.408546;2.450389;2.611791;3.012442;2.875296;0.4600324;-0.3278678;0.9606894;-0.5880118;-0.4612289;-0.6613541;0.1778728;1.466692;2.583024;2.835903;2.984969;3.130444;-0.1671803;1.784992;2.729951;2.782177;3.156421;2.948538;"Non";"Sur";"Sur"
"G2012";0.02912873;0.04050591;0.2523792;-0.3041171;0.3120546;0.4366474;-1.986887;-2.607829;-3.277635;-2.971956;-2.184069;-2.000322;-1.498274;-2.843867;-1.97816;-2.803855;-1.903155;-1.326259;0.06555451;0.5398045;-0.03415147;0.7938241;0.1788037;0.582396;-1.289868;-3.210527;-3.071727;-2.2641;-1.723909;-2.037497;-0.9672453;-2.915006;-3.295855;-2.218971;-1.878375;-1.863486;"Non";"Sous";"Sous"
"G2014";0.1987983;0.05185538;-0.1696725;-0.7805396;-0.5320415;1.307083;4.007362;3.906964;3.443742;2.729534;3.048987;4.884267;4.348466;3.639781;3.954038;2.620241;2.371263;4.867642;0.09948133;0.6084319;1.459403;0.9022541;0.4020212;1.479575;3.143325;4.664059;4.462683;4.524826;4.469268;5.32634;3.266615;4.676537;4.635734;3.658271;4.575371;5.371341;"Sur";"Sur";"Sur"
"G2023";-0.08431974;-0.6716101;0.5709684;1.112084;1.214492;0.9811667;2.840238;5.184174;7.006404;5.533147;5.685674;5.706837;3.181301;4.89054;5.475393;4.546596;4.755741;5.738686;-0.2029355;-0.1166428;-0.1742964;2.262826;1.398896;2.107617;2.320827;6.314593;6.174741;7.556529;7.32701;7.229746;3.451013;5.762323;4.799213;6.318345;6.088278;6.412787;"Sur";"Sur";"Sur"
"G2024";-0.1888109;0.4030525;-0.442266;0.2562246;0.5371879;1.689108;0.842653;2.160239;3.855714;2.542548;1.961324;1.721664;1.023099;0.4108624;1.712319;0.3142204;-0.0173868;2.127988;-0.4744601;-0.2522075;-0.6959114;1.359099;1.733615;1.991389;0.4015231;3.267084;3.281191;2.758219;1.772849;2.362215;0.1909795;1.249872;0.871453;1.171481;0.794984;1.777089;"Sur";"Sur";"Sur"
"G2028";0.08593941;-0.1164257;-0.2618807;-0.008312707;-0.4641584;-0.5918135;0.007524061;-0.1513397;-0.5100595;-0.5331584;0.610086;2.292951;-0.2537552;-0.1587005;-0.07639742;-0.4983536;0.5375088;1.866688;-0.1559002;-0.1975386;0.1494026;-0.8498966;-0.4533812;-0.7630764;-0.3018826;-0.4292198;-0.365212;-0.2653703;0.7894878;2.058976;-0.5709314;-0.4700865;-0.09934733;0.09066451;1.514183;1.793164;"Non";"Sur";"Sur"
"G2031";0.2753147;0.4228744;-0.1174535;0.1207972;-0.8647733;-0.6677882;0.06842434;0.1393727;0.4277483;-0.3335853;1.307723;3.102534;0.3732844;0.3141843;0.3101579;0.3117993;1.388875;2.606025;-0.1472172;-0.2345482;0.7842257;-0.4050555;-0.3195552;-1.018714;0.1899931;0.1538007;0.728124;0.2621135;1.784644;2.854391;-0.6283962;-0.01467929;0.4822059;0.7071262;2.252615;2.493103;"Non";"Sur";"Sur"
"G2039";-0.05579144;0.8745957;-0.9162925;-2.096356;-2.539147;-2.029841;-0.803948;-0.7988238;-2.056995;-2.94874;-3.419508;-1.848866;-0.5409745;-0.08457679;-1.347876;-2.17343;-3.097029;-2.436353;-1.326487;0.5936202;0.515328;-0.2125593;-0.3821741;-0.6383026;-0.1842563;0.8759225;-0.03998411;-1.566946;-1.546708;-3.107576;-2.298479;0.7361579;-0.5624198;-1.922759;-1.921482;-3.453518;"Sous";"Sous";"Sous"
"G2043";-0.1969833;0.2496222;-0.3100169;0.5086007;-0.0835236;-0.2698327;0.4262967;1.668735;2.391328;2.298361;2.166241;2.579497;0.5283819;1.898665;2.077531;2.348913;2.260389;2.150103;-0.232371;-0.001398001;0.3253669;-0.3889218;-0.5046663;-0.7339556;0.6298831;1.768155;2.111428;1.953886;1.960519;2.309806;0.6683597;1.846066;2.19036;2.141532;1.99726;2.144773;"Non";"Sur";"Sur"
"G2044";-0.1679334;0.9330866;0.7365174;0.5146277;0.01530438;0.4327968;0.173329;0.1102397;-2.877751;-3.019703;-3.308799;-2.140316;0.7241128;-0.5363502;-1.246716;-3.688523;-3.796976;-0.8545425;0.1325029;0.1729751;1.111313;-0.4176044;-0.4315444;0.5785119;-0.04345901;-0.9050326;-1.763004;-5.071932;-6.121319;-3.551535;-0.04970071;-1.433389;-2.430586;-4.003485;-5.81945;-3.784667;"Non";"Sous";"Sous"
"G2045";0.08942683;0.2579011;-0.3272682;-0.006567006;-0.2892382;-0.7120298;2.201975;2.692005;1.925389;3.118272;3.201279;2.429627;2.33171;2.938535;2.741552;3.389541;3.375512;2.381676;0.2690344;0.204823;0.1356491;0.0862278;0.3567794;-0.473507;2.103223;2.894536;2.07879;3.11945;3.389097;1.980409;2.0823;3.158163;2.997858;3.40493;2.98998;2.135141;"Non";"Sur";"Sur"
"G2056";0.1221907;0.09192003;0.05271756;0.2114783;-0.3964003;-0.2790629;0.3584376;1.095891;1.921099;2.368625;1.862218;2.242846;0.5366166;1.562601;1.83427;2.228315;2.375374;2.215891;0.04453914;-0.2774846;0.2672835;-0.1941332;-0.6649805;-0.7223064;0.32627;1.604323;1.960916;2.224319;2.438015;2.377497;0.4697545;1.591989;2.08086;2.230742;2.258629;2.345383;"Non";"Sur";"Sur"
"G2060";0.09359553;0.1720194;0.1490331;0.406109;-0.2690934;-0.3251403;0.5835652;1.988512;2.653741;2.943914;2.589944;2.649543;0.7136357;2.038567;2.640409;2.910273;2.80576;2.577995;0.2116035;0.05077404;0.582021;0.006587131;-0.578401;-0.8394596;0.7737613;2.11848;2.374111;2.758096;2.594877;2.521063;0.6441707;2.252465;2.603817;2.74624;2.64868;2.61965;"Non";"Sur";"Sur"
"G2068";-0.9381437;0.8280429;-1.132995;-2.37163;-2.501643;-2.60449;-0.7870346;-0.4643747;-1.624644;-2.867356;-2.729192;-2.239955;-0.9644361;-0.3683236;-1.141677;-2.495979;-2.904151;-2.259984;-1.149648;0.6903388;0.9506176;-0.1928114;-0.6687746;-0.8876807;-0.342008;1.201924;0.2625041;-1.381821;-1.183504;-3.267007;-1.987198;0.9562693;-0.4576108;-1.248671;-1.450532;-3.082856;"Sous";"Sous";"Sous"
"G2070";-0.2610519;0.4706858;0.03093136;0.02998763;-0.1372205;-0.8591261;0.6038404;2.61171;2.92486;2.994362;2.953746;2.767694;0.5951935;2.535497;2.823629;2.92817;2.925163;2.494828;0.1847073;0.1086539;0.2842503;-0.218832;-0.5598055;-1.24834;0.7076917;2.630115;2.73438;3.035728;3.174807;2.721449;0.4598032;2.770018;2.989088;3.065726;3.172335;2.712385;"Sous";"Sur";"Sur"
"G2080";0.2928463;0.384936;-0.2801736;0.7274921;-0.4230653;-0.4635484;0.4729726;2.257305;2.901862;2.843099;2.820568;2.515297;0.8208383;2.26971;2.72811;2.942119;2.72743;2.03038;0.2429542;-0.02502631;0.16547;-0.6086526;-0.5110099;-0.7113084;0.328742;2.193927;2.666429;2.632748;2.716671;2.431624;0.9139818;2.160407;2.922541;3.158269;2.771687;2.147995;"Non";"Sur";"Sur"
"G2083";-0.07898351;0.2767364;0.07901233;0.6188266;-0.2678368;-0.4884098;0.7759735;2.745882;3.609047;3.141842;2.896183;3.20638;0.669049;2.990387;3.415961;3.224672;2.91162;2.71085;0.1012686;0.1952301;0.5589118;-0.4014005;-0.5430208;-1.041452;1.187127;2.915026;3.345167;2.909522;2.737827;2.988482;0.9785992;2.913584;3.480852;2.890435;2.682124;2.828335;"Non";"Sur";"Sur"
"G2091";0.07027537;0.151529;-0.1243338;0.2464771;0.2281658;-0.3692463;0.6200262;2.095405;3.673176;3.79682;3.678049;2.600221;0.8438522;2.163396;3.685112;4.348042;4.073588;2.326997;-0.1027735;-0.2762126;0.3304398;-0.418266;-0.2102778;-0.7330053;0.5954017;2.447237;2.77916;3.192817;3.435802;2.090416;0.5216293;2.777085;3.396053;4.103166;3.94665;2.110486;"Non";"Sur";"Sur"
"G2099";-1.697535;-1.900496;0.9695744;-0.0698575;0.1504307;1.792683;-2.386912;-2.24058;-4.066379;-3.551644;-3.730969;-3.183191;-2.806081;-3.261872;-1.976192;-4.403729;-2.635446;-2.00092;0.2957813;0.5079195;-0.1120878;1.884223;1.031192;1.441583;-0.321201;-1.641591;-1.509906;-2.108592;-3.017968;-3.926872;0.2967395;-1.363635;-2.400095;-1.872817;-3.153938;-2.820388;"Sur";"Sous";"Sous"
"G2101";0.1304804;0.2275035;-0.08781506;0.5757216;-0.2875426;-0.4955694;0.5000197;2.247977;3.085116;2.664851;2.242791;2.22058;0.5284747;2.478895;2.904604;2.558375;2.313534;1.934524;0.5898086;-0.02675051;0.2850531;-0.4106685;-0.6471918;-0.9215142;0.908979;2.600608;2.876856;2.684265;2.113282;2.034313;1.130389;2.628356;3.01899;2.377259;2.029595;1.947828;"Non";"Sur";"Sur"
"G2102";0.4677323;-3.189927;-0.2128153;-2.357891;-3.95977;-1.067839;0.491157;-0.9291582;1.320875;-1.322145;-3.34913;-2.544943;-0.5905589;-1.720263;0.6606444;-1.474849;-3.317201;-2.565776;1.591267;-0.1708173;-0.2640418;1.927955;-0.947182;-1.098452;0.1899269;1.032278;1.071266;1.072522;0.1664046;-2.023119;-1.692531;0.0003570935;0.631884;1.218922;-1.003232;-1.183249;"Sous";"Sous";"Sous"
"G2105";-0.3016804;-0.256075;0.3361662;0.4658213;-0.313863;-0.2842977;0.432255;2.368007;3.22813;2.770002;2.360431;2.578224;0.758143;2.520868;2.912623;2.745954;2.393691;2.233374;0.01834263;0.1246359;0.358866;-0.2897132;-0.5025426;-0.9546398;0.9383994;2.502653;2.942336;2.303601;2.0659;2.280884;1.005179;2.61035;3.051504;2.322994;2.033202;2.10981;"Non";"Sur";"Sur"
"G2108";0.01093914;0.04881523;-0.04151462;-0.09527631;-0.4446557;-0.3552593;0.07969321;-0.3972441;-1.736361;-2.611767;-2.853782;-2.43833;-0.01918815;-0.55482;-1.705401;-2.79755;-2.731933;-2.315858;-0.04232603;-0.1493992;-0.03163612;-0.6530904;-0.8444026;-0.6476877;0.07279912;-0.6522685;-1.414468;-3.255331;-3.159784;-2.394325;-0.1250753;-1.037473;-1.703516;-3.324636;-3.376137;-2.294922;"Non";"Sous";"Sous"
"G2118";0.05853763;0.909842;0.05500527;0.6205422;-0.1608103;-0.6816625;-0.1946129;0.4664224;1.138187;1.805764;2.327182;3.028619;0.08712684;0.7878379;0.8015188;1.711377;2.045206;2.784716;-0.1175455;-0.126132;0.6479529;-0.5841971;-0.2787638;-0.723161;-0.2863439;0.3454505;0.6311452;1.972059;2.510431;1.55153;-0.07626344;0.2822682;0.8299751;1.957257;2.827502;2.2158;"Non";"Sur";"Sur"
"G2122";-0.009012459;0.09348636;-0.02181127;0.4151684;-0.09092771;-0.4845535;0.21039;1.068104;1.897965;2.440007;2.195341;2.374851;0.2976567;1.34849;1.926542;2.394148;2.539207;2.152256;-0.03712485;-0.0512019;0.3126078;-0.3688934;-0.4408543;-0.7655566;0.122097;1.343379;1.787719;1.947913;2.251893;2.272705;0.331643;1.51706;1.893761;2.302969;2.384813;2.180234;"Non";"Sur";"Sur"
